2024-05-23 02:08:11,344: root: INFO: Current backtesting datetime 2022-01-11 09:30:00-05:00
2024-05-23 02:08:11,346: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-23 02:08:11[0m
2024-05-23 02:08:11,346: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:11,349: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:12,106: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-23 02:08:12[0m
2024-05-23 02:08:12,108: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-23 02:08:12,110: root: INFO: Current backtesting datetime 2022-01-11 16:00:00-05:00
2024-05-23 02:08:12,110: root: INFO: Current backtesting datetime 2022-01-12 09:30:00-05:00
2024-05-23 02:08:12,111: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-23 02:08:12[0m
2024-05-23 02:08:12,111: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:12,113: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:13,202: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-23 02:08:13[0m
2024-05-23 02:08:13,205: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-23 02:08:13,208: root: INFO: Current backtesting datetime 2022-01-12 16:00:00-05:00
2024-05-23 02:08:13,208: root: INFO: Current backtesting datetime 2022-01-13 09:30:00-05:00
2024-05-23 02:08:13,210: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-23 02:08:13[0m
2024-05-23 02:08:13,211: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:13,517: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:13,904: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-23 02:08:13[0m
2024-05-23 02:08:13,906: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-23 02:08:13,907: root: INFO: Current backtesting datetime 2022-01-13 16:00:00-05:00
2024-05-23 02:08:13,907: root: INFO: Current backtesting datetime 2022-01-14 09:30:00-05:00
2024-05-23 02:08:13,908: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-23 02:08:13[0m
2024-05-23 02:08:13,909: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:13,911: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:14,391: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-23 02:08:14[0m
2024-05-23 02:08:14,393: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-23 02:08:14,394: root: INFO: Current backtesting datetime 2022-01-14 16:00:00-05:00
2024-05-23 02:08:14,394: root: INFO: Current backtesting datetime 2022-01-15 09:30:00-05:00
2024-05-23 02:08:14,395: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-05-23 02:08:14,398: root: INFO: Current backtesting datetime 2022-01-15 09:29:00-05:00
2024-05-23 02:08:14,400: root: INFO: Current backtesting datetime 2022-01-15 09:29:00-05:00
2024-05-23 02:08:14,400: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-05-23 02:08:14,402: root: INFO: Current backtesting datetime 2022-01-18 08:30:00-05:00
2024-05-23 02:08:14,403: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-05-23 02:08:14,404: root: INFO: Current backtesting datetime 2022-01-18 09:30:00-05:00
2024-05-23 02:08:14,404: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-05-23 02:08:14,407: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-23 02:08:14[0m
2024-05-23 02:08:14,407: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:14,408: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:14,742: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-23 02:08:14[0m
2024-05-23 02:08:14,744: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-23 02:08:14,745: root: INFO: Current backtesting datetime 2022-01-18 16:00:00-05:00
2024-05-23 02:08:14,745: root: INFO: Current backtesting datetime 2022-01-19 09:30:00-05:00
2024-05-23 02:08:14,747: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-23 02:08:14[0m
2024-05-23 02:08:14,747: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:14,749: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:15,339: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-23 02:08:15[0m
2024-05-23 02:08:15,341: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-23 02:08:15,343: root: INFO: Current backtesting datetime 2022-01-19 16:00:00-05:00
2024-05-23 02:08:15,343: root: INFO: Current backtesting datetime 2022-01-20 09:30:00-05:00
2024-05-23 02:08:15,344: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-23 02:08:15[0m
2024-05-23 02:08:15,344: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:15,346: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:15,849: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-23 02:08:15[0m
2024-05-23 02:08:15,851: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-23 02:08:15,852: root: INFO: Current backtesting datetime 2022-01-20 16:00:00-05:00
2024-05-23 02:08:15,853: root: INFO: Current backtesting datetime 2022-01-21 09:30:00-05:00
2024-05-23 02:08:15,854: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-23 02:08:15[0m
2024-05-23 02:08:15,854: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:15,856: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,638: asyncio: INFO: [MLTrader] [32mNew order was created: market order of | 112 SPY sell | at price $356.447998046875 of class bracket with status new[0m
2024-05-23 02:08:16,656: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-23 02:08:16[0m
2024-05-23 02:08:16,656: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:16,656: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,658: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,659: root: INFO: market order of | 112 SPY sell | at price $356.447998046875 of class bracket with status new was sent to broker backtesting
2024-05-23 02:08:16,659: root: INFO: market order of | 112 SPY sell | at price $356.447998046875 of class bracket with status new was sent to broker backtesting
2024-05-23 02:08:16,659: asyncio: INFO: [MLTrader] [32mOrder was filled: market order of | 112 SPY sell | at price $445.56 of class bracket with status fill[0m
2024-05-23 02:08:16,668: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-23 02:08:16,669: root: INFO: Current backtesting datetime 2022-01-21 16:00:00-05:00
2024-05-23 02:08:16,669: root: INFO: Current backtesting datetime 2022-01-22 09:30:00-05:00
2024-05-23 02:08:16,672: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-05-23 02:08:16,672: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:16,672: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,673: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,674: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
